id,s,t,base,diff,level
1132,11,77,2,,9997
1133,10,77,1,1,2
1134,10,77,0,,9992
1135,10,77,2,,9997
1136,10,77,3,,9998
1137,9,77,1,,9984
1138,9,77,2,,9985
1139,9,77,0,,9992
1140,9,77,3,,9997
1141,8,77,0,,9995
1142,8,77,1,,9996
1143,8,77,2,,9997
1144,7,77,1,,9995
1145,7,77,0,,9996
1146,6,77,2,,9994
1147,6,77,1,,9995
1148,6,77,0,,9998
1149,5,77,2,,9994
1150,5,77,"1,3",,9994
1151,5,77,3,,9996
1152,5,77,0,,9998
1153,4,77,3,,9995
1154,4,77,2,,9997
1155,4,77,1,,9997
1156,4,77,0,,9998
1157,3,77,0,,9996
1158,75,78,0,,9000
1159,26,78,0,,9000
1160,20,78,0,,9996
1161,19,78,0,0,2
1162,19,78,1,1,9998
1163,18,78,0,0,4
1164,17,78,0,0,9998
1165,16,78,0,,9996
1166,15,78,1,,9000
1167,15,78,0,,9000
1168,14,78,0,,9000
1169,13,78,1,,9990
1170,13,78,0,,9996
1171,12,78,1,,9000
1172,12,78,0,,9997
1173,11,78,0,,9992
1174,10,78,0,,9993
1175,9,78,0,,9998
1176,8,78,1,,9990
1177,8,78,2,,9997
1178,8,78,3,2,9998
1179,8,78,0,,9998
1180,7,78,"1,2",,9993
1181,7,78,0,,9995
1182,7,78,3,,9995
1183,7,78,2,,9996
1184,6,78,3,,9000
1185,6,78,1,,9994
1186,6,78,2,3,9998
1187,6,78,0,2,9998
1188,5,78,1,,9994
1189,5,78,3,,9995
1190,5,78,2,,9996
1191,5,78,0,,9997
1192,4,78,0,,9996
1193,4,78,1,,9997
1194,76,79,0,,9000
1195,26,79,0,,9000
1196,25,79,0,,9000
1197,24,79,0,1,4
1198,23,79,0,0,4
1199,22,79,0,,9997
1200,21,79,1,1,2
1201,21,79,0,,9996
1202,20,79,1,0,4
1203,20,79,0,0,9998
1204,19,79,0,0,2
1205,19,79,1,0,3
1206,18,79,0,,9996
1207,17,79,0,0,3
1208,16,79,0,,9000
1209,15,79,1,,9000
1210,15,79,0,,9000
1211,14,79,0,,9990
1212,14,79,2,,9996
1213,14,79,1,1,9998
1214,13,79,2,,9000
1215,13,79,1,,9997
1216,13,79,0,,9997
1217,12,79,2,,9000
1218,12,79,1,,9984
1219,12,79,0,,9998
1220,11,79,1,,9992
1221,11,79,2,,9993
1222,11,79,0,,9993
1223,11,79,3,,9996
1224,10,79,2,3,2
1225,10,79,0,3,9998
1226,10,79,1,,9998
1227,9,79,2,,9996
1228,9,79,0,,9997
1229,9,79,1,,9997
1230,8,79,3,2,2
1231,8,79,2,0,2
1232,8,79,1,1,9998
1233,8,79,0,,9998
1234,7,79,2,,9994
1235,7,79,1,,9997
1236,7,79,0,,9998
1237,6,79,0,,9000
1238,6,79,2,,9996
1239,6,79,1,,9997
1240,5,79,0,,9996
1241,5,79,1,,9996
1242,4,79,0,,9995
1243,77,80,0,,9000
1244,27,80,0,,9000
1245,26,80,0,,9000
1246,22,80,0,0,2
1247,21,80,0,,9996
1248,18,80,0,,9998
1249,17,80,0,,9000
1250,16,80,1,1,2
1251,16,80,0,,9997
1252,15,80,1,,9000
1253,15,80,2,,9990
1254,15,80,0,,9997
1255,14,80,1,,9997
1256,14,80,0,,9997
1257,13,80,0,,9986
1258,12,80,3,0,2
1259,12,80,0,,9000
1260,12,80,1,,9992
1261,12,80,2,,9995
1262,11,80,"1,2",,9000
1263,11,80,3,,9000
1264,11,80,2,,9996
1265,11,80,0,,9998
1266,10,80,1,1,2
1267,10,80,0,,9000
1268,10,80,2,,9985
1269,9,80,"0,3",,9995
1270,9,80,3,,9996
1271,9,80,1,,9997
1272,9,80,2,,9998
1273,8,80,0,,9997
1274,8,80,1,,9997
1275,8,80,2,,9998
1276,7,80,2,,9995
1277,7,80,1,,9995
1278,7,80,0,,9998
1279,6,80,2,,9000
1280,6,80,0,,9998
1281,6,80,1,,9998
1282,5,80,0,,9996
